,trips_in_first_30_days,avg_rating_of_driver,surge_pct,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver,city_Astapor,city_King's Landing,city_Winterfell,phone_Android,phone_iPhone
5108,0.016,1.0,1.0,False,1.0,0.08412027833001987,1.0,0,1,0,1,0
5109,0.016,0.825,0.14300000000000002,True,0.5710000000000001,0.04143886679920477,0.9750000000000001,1,0,0,1,0
5110,0.016,1.0,0.33299999999999996,False,0.667,0.03038021868787276,1.0,0,0,1,0,1
5111,0.016,0.875,0.0,False,1.0,0.03249254473161034,0.875,1,0,0,0,1
5112,0.008,1.0,0.0,True,0.0,0.22595675944333993,1.0,0,0,1,0,1
5113,0.008,0.9750000000000001,0.0,False,1.0,0.09847166998011928,1.0,0,0,1,0,1
5114,0.04,0.925,0.038,False,0.385,0.0231734592445328,0.95,0,0,1,0,1
5115,0.0,0.375,0.0,True,1.0,0.0507579522862823,1.0,0,0,1,0,1
5116,0.008,0.9750000000000001,0.0,False,1.0,0.1118290258449304,1.0,0,1,0,0,1
5117,0.032,0.8,0.0,False,0.941,0.036841451292246516,0.95,0,1,0,0,1
5118,0.024,1.0,0.095,True,0.8570000000000001,0.018016898608349898,0.95,1,0,0,0,1
5119,0.008,0.9750000000000001,0.0,False,1.0,0.08697813121272366,1.0,1,0,0,1,0
5120,0.216,0.875,0.261,True,0.6970000000000001,0.017457753479125246,0.95,0,1,0,0,1
5121,0.0,1.0,0.0,True,1.0,0.012922465208747515,1.0,0,1,0,0,1
5122,0.008,0.9750000000000001,1.0,False,1.0,0.007082504970178927,1.0,0,0,1,0,1
5123,0.016,1.0,0.0,False,0.667,0.013543737574552683,0.95,1,0,0,0,1
5124,0.008,0.75,0.0,False,0.0,0.01522117296222664,1.0,1,0,0,0,1
5125,0.0,1.0,0.0,True,1.0,0.1202162027833002,1.0,0,0,1,1,0
5126,0.0,0.875,0.0,True,1.0,0.03000745526838966,0.925,0,0,1,0,1
5127,0.0,0.9750000000000001,0.0,False,1.0,0.010002485089463218,1.0,1,0,0,0,1
5128,0.008,1.0,0.077,False,0.615,0.020564115308151092,0.9750000000000001,0,0,1,0,1
5129,0.0,1.0,0.0,False,1.0,0.05895874751491054,1.0,1,0,0,1,0
5130,0.008,1.0,0.0,False,1.0,0.006212723658051689,1.0,0,0,1,0,1
5131,0.0,0.9750000000000001,0.0,False,1.0,0.014102882703777336,1.0,0,1,0,0,1
5132,0.0,1.0,0.0,False,0.0,0.06597912524850894,0.75,0,0,1,0,1
5133,0.008,1.0,1.0,False,1.0,0.032554671968190854,0.75,1,0,0,1,0
5134,0.016,1.0,0.0,False,0.33299999999999996,0.03398359840954274,1.0,0,1,0,0,1
5135,0.04,0.8999999999999999,0.0,False,0.919,0.00981610337972167,0.8,0,0,1,0,1
5136,0.008,1.0,0.0,False,1.0,0.1073558648111332,0.875,0,0,1,0,1
5137,0.0,0.5,0.0,True,1.0,0.09132703777335983,1.0,1,0,0,0,1
5138,0.016,1.0,0.0,False,1.0,0.04261928429423459,1.0,1,0,0,0,1
5139,0.008,1.0,0.0,False,0.4,0.02398111332007952,1.0,0,1,0,0,1
5140,0.0,1.0,0.0,False,1.0,0.018451789264413515,0.875,0,0,1,1,0
5141,0.04,0.95,0.111,False,0.556,0.03845675944333996,0.825,0,0,1,0,1
5142,0.008,0.875,0.0,False,0.5,0.022738568588469184,1.0,0,0,1,0,1
5143,0.0,1.0,0.0,False,0.167,0.014972664015904573,0.875,0,1,0,0,1
5144,0.0,1.0,0.0,False,1.0,0.006274850894632206,1.0,0,1,0,0,1
5145,0.0,0.9750000000000001,0.0,False,1.0,0.1732107355864811,1.0,1,0,0,1,0
5146,0.024,1.0,0.33299999999999996,False,1.0,0.0547962226640159,1.0,1,0,0,1,0
5147,0.224,0.5,0.013999999999999999,True,0.40299999999999997,0.04373757455268389,0.8999999999999999,0,0,1,0,1
5148,0.048,0.8500000000000001,0.217,True,0.391,0.030504473161033795,0.95,0,0,1,0,1
5149,0.0,1.0,0.0,True,0.33299999999999996,0.09679423459244532,1.0,0,0,1,0,1
5150,0.024,1.0,0.0,True,0.75,0.021247514910536777,1.0,0,0,1,0,1
5151,0.032,0.7,0.059000000000000004,False,0.882,0.018886679920477135,0.925,0,0,1,0,1
5152,0.008,0.9750000000000001,0.0,True,1.0,0.006771868787276342,0.825,0,0,1,1,0
5153,0.032,0.875,0.0,False,0.5,0.017706262425447317,1.0,0,0,1,1,0
5154,0.008,0.5,0.167,True,0.33299999999999996,0.0547962226640159,1.0,0,1,0,0,1
5155,0.024,0.75,0.41700000000000004,True,0.33299999999999996,0.016712226640159044,1.0,1,0,0,0,1
5156,0.032,1.0,0.25,False,0.75,0.015904572564612324,1.0,0,1,0,0,1
5157,0.008,1.0,0.2,False,1.0,0.01758200795228628,1.0,1,0,0,0,1
5158,0.008,0.75,0.0,True,0.0,0.02541003976143141,1.0,0,0,1,1,0
5159,0.008,0.9750000000000001,0.0,False,1.0,0.015531809145129223,1.0,1,0,0,0,1
5160,0.016,1.0,0.0,True,1.0,0.017644135188866795,1.0,1,0,0,0,1
5161,0.0,1.0,0.0,False,1.0,0.018265407554671965,1.0,0,1,0,0,1
5162,0.016,0.5,0.0,False,1.0,0.010313121272365805,0.75,0,0,1,0,1
5163,0.0,1.0,0.2,True,1.0,0.023546222664015903,1.0,1,0,0,0,1
5164,0.10400000000000001,0.8,0.034,True,0.621,0.019507952286282305,0.95,0,0,1,0,1
5165,0.04,0.7,0.0,True,1.0,0.07225397614314115,0.9750000000000001,0,0,1,0,1
5166,0.0,0.9750000000000001,0.0,False,0.667,0.02286282306163022,0.925,0,0,1,0,1
5167,0.0,0.9750000000000001,0.0,True,1.0,0.005280815109343936,1.0,1,0,0,1,0
5168,0.016,0.925,0.0,True,0.75,0.031063618290258447,1.0,0,0,1,0,1
5169,0.056,1.0,0.14300000000000002,True,1.0,0.04206013916500993,0.95,0,0,1,0,1
5170,0.008,1.0,0.25,False,0.75,0.11015159045725645,0.825,0,0,1,0,1
5171,0.136,0.95,0.08900000000000001,False,0.6829999999999999,0.010748011928429422,0.95,0,1,0,0,1
5172,0.0,1.0,0.0,True,1.0,0.011990556660039762,0.925,1,0,0,0,1
5173,0.016,0.5,0.0,False,0.667,0.03466699801192843,1.0,0,0,1,1,0
5174,0.008,0.925,0.14300000000000002,False,0.429,0.0356610337972167,0.8999999999999999,1,0,0,0,1
5175,0.0,0.875,0.0,False,0.5,0.018700298210735582,1.0,0,0,1,0,1
5176,0.016,1.0,0.0,False,1.0,0.05162773359840954,0.8999999999999999,0,0,1,0,1
5177,0.008,0.5,0.0,True,1.0,0.02286282306163022,0.875,1,0,0,0,1
5178,0.016,0.75,0.0,False,0.5,0.06597912524850894,1.0,1,0,0,0,1
5179,0.008,0.9750000000000001,0.0,False,1.0,0.07480119284294233,1.0,0,0,1,1,0
5180,0.016,1.0,0.0,True,1.0,0.04584990059642147,1.0,0,1,0,0,1
5181,0.088,0.875,0.05,False,1.0,0.10207504970178925,0.9750000000000001,0,0,1,0,1
5182,0.008,1.0,0.0,True,1.0,0.009753976143141153,1.0,0,0,1,1,0
5183,0.0,0.7,0.222,False,0.556,0.01776838966202783,0.925,0,0,1,0,1
5184,0.064,0.9750000000000001,0.043,True,0.915,0.01422713717693837,0.875,0,0,1,0,1
5185,0.008,1.0,0.0,False,0.4,0.029324055666003972,0.8500000000000001,0,1,0,1,0
5186,0.112,0.9750000000000001,0.0,True,0.644,0.021682405566600397,0.875,0,1,0,1,0
5187,0.032,1.0,0.25,False,0.75,0.008449304174950297,1.0,0,0,1,0,1
5188,0.032,1.0,0.167,True,0.833,0.03820825049701789,0.875,1,0,0,0,1
5189,0.016,0.95,0.273,False,0.364,0.014351391650099403,0.8999999999999999,1,0,0,0,1
5190,0.0,0.75,0.0,True,0.5710000000000001,0.031747017892644135,1.0,1,0,0,0,1
5191,0.016,0.825,0.0,True,0.778,0.06989314115308151,1.0,0,0,1,0,1
5192,0.024,1.0,0.0,False,0.667,0.03653081510934393,0.675,1,0,0,1,0
5193,0.0,1.0,1.0,False,0.0,0.02019135188866799,1.0,0,0,1,1,0
5194,0.016,0.9750000000000001,0.023,False,0.674,0.014102882703777336,0.925,0,1,0,0,1
5195,0.008,1.0,0.0,False,0.75,0.028330019880715707,0.825,0,0,1,0,1
5196,0.008,0.9750000000000001,0.0,False,1.0,0.041935884691848904,0.75,1,0,0,0,1
5197,0.016,1.0,0.0,False,1.0,0.09505467196819085,1.0,0,0,1,0,1
5198,0.0,1.0,0.0,False,1.0,0.011493538767395626,1.0,1,0,0,0,1
5199,0.0,0.9750000000000001,1.0,False,0.0,0.08393389662027832,1.0,1,0,0,0,1
5200,0.008,1.0,0.33299999999999996,True,0.5,0.04355119284294234,1.0,0,0,1,0,1
5201,0.008,1.0,0.0,False,1.0,0.027708747514910533,0.5,0,0,1,0,1
5202,0.0,0.75,0.0,True,0.0,0.013357355864811132,1.0,1,0,0,0,1
5203,0.048,0.875,0.0,False,0.41700000000000004,0.008262922465208747,0.825,0,0,1,0,1
5204,0.016,0.95,0.0,False,0.75,0.021185387673956262,0.925,1,0,0,1,0
5205,0.0,0.5,0.0,False,1.0,0.05429920477137177,1.0,0,0,1,0,1
5206,0.016,1.0,0.0,False,0.667,0.0018016898608349899,0.675,1,0,0,1,0
5207,0.008,0.95,0.316,True,0.21100000000000002,0.01981858846918489,0.9750000000000001,1,0,0,1,0
5208,0.0,1.0,1.0,False,1.0,0.02019135188866799,1.0,1,0,0,1,0
5209,0.224,0.75,0.0,False,0.929,0.021682405566600397,0.9750000000000001,0,0,1,1,0
5210,0.008,1.0,0.0,False,1.0,0.011431411530815108,1.0,0,0,1,0,1
5211,0.008,1.0,0.0,False,1.0,0.03590954274353877,1.0,0,0,1,1,0
5212,0.008,1.0,0.25,True,0.375,0.05007455268389662,0.7749999999999999,1,0,0,0,1
5213,0.0,0.75,0.0,True,0.33299999999999996,0.004038270377733598,1.0,1,0,0,0,1
5214,0.0,1.0,0.0,True,1.0,0.0805168986083499,1.0,0,1,0,0,1
5215,0.008,1.0,0.0,True,0.0,0.04858349900596421,1.0,0,0,1,0,1
5216,0.0,0.9750000000000001,0.0,True,0.5,0.020564115308151092,0.875,0,0,1,0,1
5217,0.024,1.0,0.33299999999999996,False,0.33299999999999996,0.01522117296222664,1.0,0,0,1,0,1
5218,0.008,0.675,0.163,True,0.5579999999999999,0.023856858846918485,0.95,0,0,1,0,1
5219,0.008,0.9750000000000001,0.0,False,1.0,0.007765904572564612,1.0,1,0,0,0,1
5220,0.008,1.0,0.0,False,0.0,0.06218936381709741,1.0,0,0,1,0,1
5221,0.0,1.0,0.0,False,1.0,0.020936878727634195,1.0,0,1,0,0,1
5222,0.0,0.875,0.5,False,0.5,0.004100397614314116,0.875,0,1,0,0,1
5223,0.016,0.925,0.11800000000000001,False,0.294,0.01963220675944334,0.95,1,0,0,0,1
5224,0.0,1.0,0.0,True,1.0,0.05162773359840954,1.0,0,0,1,0,1
5225,0.0,0.675,0.0,False,0.8570000000000001,0.025161530815109343,0.8500000000000001,0,1,0,1,0
5226,0.008,1.0,0.0,False,0.667,0.008697813121272364,1.0,0,0,1,0,1
5227,0.04,0.7,0.0,False,0.615,0.02919980119284294,0.95,0,0,1,0,1
5228,0.0,0.9750000000000001,0.0,False,1.0,0.007579522862823061,0.75,1,0,0,0,1
5229,0.064,0.9750000000000001,0.0,True,0.25,0.024478131212723655,1.0,0,0,1,0,1
5230,0.016,0.75,0.667,False,0.33299999999999996,0.041314612326043734,1.0,0,0,1,0,1
5231,0.0,0.9750000000000001,0.0,False,0.0,0.10195079522862822,1.0,0,1,0,0,1
5232,0.0,1.0,1.0,False,1.0,0.08803429423459244,1.0,0,1,0,0,1
5233,0.016,0.825,0.25,True,0.75,0.036592942345924445,1.0,0,0,1,0,1
5234,0.0,1.0,0.0,True,1.0,0.019942842942345922,1.0,1,0,0,0,1
5235,0.032,0.7749999999999999,0.095,True,0.762,0.03000745526838966,0.925,0,0,1,1,0
5236,0.07200000000000001,0.8500000000000001,0.0,True,0.444,0.021868787276341946,1.0,0,0,1,1,0
5237,0.008,1.0,0.0,False,0.6,0.018327534791252483,0.8999999999999999,0,0,1,1,0
5238,0.0,1.0,0.0,True,0.33299999999999996,0.05740556660039761,1.0,0,1,0,0,1
5239,0.032,0.9750000000000001,0.0,True,0.556,0.049266898608349895,0.9750000000000001,1,0,0,0,1
5240,0.048,0.925,0.0,True,1.0,0.018576043737574554,0.9750000000000001,0,0,1,0,1
5241,0.032,1.0,0.14300000000000002,True,0.5710000000000001,0.06274850894632206,0.9750000000000001,1,0,0,0,1
5242,0.016,1.0,0.111,True,0.556,0.025285785288270378,1.0,0,0,1,0,1
5243,0.0,1.0,0.25,False,1.0,0.06455019880715705,1.0,1,0,0,0,1
5244,0.0,1.0,0.2,True,1.0,0.05405069582504969,0.95,0,0,1,0,1
5245,0.016,0.7,0.214,False,0.429,0.021558151093439365,0.9750000000000001,1,0,0,0,1
5246,0.0,1.0,0.0,True,1.0,0.07293737574552683,1.0,0,1,0,0,1
5247,0.0,1.0,0.2,True,0.6,0.037897614314115306,0.95,0,0,1,0,1
5248,0.056,0.8999999999999999,0.214,False,0.5,0.012736083499005962,0.95,1,0,0,1,0
5249,0.016,1.0,0.0,False,1.0,0.008262922465208747,1.0,1,0,0,0,1
5250,0.008,0.9750000000000001,0.0,True,1.0,0.007890159045725646,1.0,0,0,1,0,1
5251,0.0,1.0,1.0,False,0.0,0.02398111332007952,1.0,1,0,0,0,1
5252,0.008,0.9750000000000001,0.0,True,1.0,0.008884194831013915,1.0,0,0,1,0,1
5253,0.016,1.0,0.0,False,0.667,0.029945328031809146,1.0,0,1,0,1,0
5254,0.016,0.675,0.0,True,0.75,0.04435884691848906,1.0,1,0,0,0,1
5255,0.008,1.0,0.0,True,0.0,0.007144632206759443,0.5,0,0,1,0,1
5256,0.016,1.0,0.0,False,0.2,0.06262425447316103,1.0,0,1,0,0,1
5257,0.016,1.0,0.33299999999999996,False,0.167,0.023111332007952283,1.0,0,0,1,1,0
5258,0.04,0.95,0.06,False,0.8059999999999999,0.015656063618290257,0.875,0,0,1,0,1
5259,0.032,0.675,0.0,True,1.0,0.055666003976143144,0.95,0,1,0,1,0
5260,0.0,0.75,0.0,True,1.0,0.06815357852882703,1.0,0,0,1,0,1
5261,0.0,1.0,0.0,False,1.0,0.00559145129224652,1.0,0,0,1,0,1
5262,0.0,1.0,0.5,False,1.0,0.052746023856858844,1.0,1,0,0,0,1
5263,0.04,0.875,0.043,False,0.9570000000000001,0.0588344930417495,0.9750000000000001,0,1,0,0,1
5264,0.0,0.9750000000000001,0.0,False,1.0,0.08704025844930417,0.5,0,0,1,0,1
5265,0.016,0.625,0.0,False,0.28600000000000003,0.041935884691848904,0.9750000000000001,0,0,1,0,1
5266,0.008,0.9750000000000001,0.0,False,0.0,0.02162027833001988,1.0,1,0,0,0,1
5267,0.032,1.0,0.0,False,1.0,0.009629721669980119,0.8,0,0,1,0,1
5268,0.0,0.9750000000000001,0.0,False,1.0,0.004970178926441352,0.75,1,0,0,0,1
5269,0.008,0.9750000000000001,0.0,False,0.0,0.013108846918489063,1.0,1,0,0,1,0
5270,0.0,1.0,0.5,False,1.0,0.03448061630218688,1.0,1,0,0,1,0
5271,0.008,0.9750000000000001,0.0,True,1.0,0.019073061630218685,1.0,0,0,1,1,0
5272,0.0,0.9750000000000001,0.0,False,0.0,0.09362574552683896,1.0,1,0,0,1,0
5273,0.032,0.95,0.0,False,1.0,0.04864562624254473,0.95,1,0,0,1,0
5274,0.008,1.0,1.0,False,0.0,0.004535288270377733,1.0,0,1,0,1,0
5275,0.032,0.825,0.1,True,0.9500000000000001,0.030318091451292245,0.8500000000000001,1,0,0,0,1
5276,0.008,1.0,0.0,False,0.33299999999999996,0.032368290258449305,0.675,0,0,1,0,1
5277,0.04,1.0,0.0,False,1.0,0.052621769383697815,0.9750000000000001,0,1,0,0,1
5278,0.024,0.8999999999999999,0.167,True,0.41700000000000004,0.023421968190854868,0.95,0,1,0,0,1
5279,0.056,0.925,0.105,False,0.632,0.019445825049701788,0.95,1,0,0,1,0
5280,0.0,1.0,0.0,True,0.0,0.19949055666003973,1.0,0,0,1,0,1
5281,0.10400000000000001,0.8999999999999999,0.28,True,0.68,0.02652833001988071,0.9750000000000001,0,1,0,0,1
5282,0.0,0.9750000000000001,0.0,True,1.0,0.01683648111332008,0.75,0,0,1,1,0
5283,0.0,1.0,0.0,False,1.0,0.05417495029821073,1.0,0,1,0,0,1
5284,0.008,0.5,0.0,True,0.14300000000000002,0.05392644135188866,0.9750000000000001,0,0,1,0,1
5285,0.008,0.875,0.034,True,0.276,0.018762425447316104,0.9750000000000001,0,1,0,0,1
5286,0.0,0.75,0.0,False,0.0,0.015656063618290257,1.0,0,1,0,0,1
5287,0.04,0.95,0.027999999999999997,True,0.667,0.018576043737574554,0.9750000000000001,0,1,0,0,1
5288,0.0,0.9750000000000001,1.0,False,0.0,0.04895626242544731,1.0,1,0,0,1,0
5289,0.008,0.8,0.063,False,0.5,0.023421968190854868,0.9750000000000001,0,1,0,0,1
5290,0.048,0.75,0.28600000000000003,False,0.8570000000000001,0.028702783300198806,1.0,1,0,0,1,0
5291,0.0,1.0,0.0,False,1.0,0.0503851888667992,1.0,1,0,0,0,1
5292,0.04,0.95,0.0,False,0.33299999999999996,0.015656063618290257,0.8500000000000001,0,0,1,0,1
5293,0.0,1.0,0.111,False,0.667,0.06852634194831013,1.0,0,1,0,0,1
5294,0.008,1.0,0.0,True,0.667,0.032554671968190854,1.0,1,0,0,0,1
5295,0.024,1.0,0.14300000000000002,False,0.7140000000000001,0.026466202783300197,1.0,1,0,0,0,1
5296,0.016,1.0,0.0,False,0.0,0.00838717693836978,0.875,0,1,0,0,1
5297,0.008,0.9750000000000001,0.0,False,0.0,0.026093439363817097,1.0,0,0,1,1,0
5298,0.008,1.0,0.0,True,1.0,0.005094433399602386,1.0,0,0,1,1,0
5299,0.0,0.925,0.0,True,0.8,0.0272117296222664,1.0,0,0,1,0,1
5300,0.0,1.0,0.0,False,1.0,0.049266898608349895,1.0,0,1,0,0,1
5301,0.016,1.0,0.0,True,1.0,0.039761431411530816,1.0,1,0,0,0,1
5302,0.0,1.0,0.0,True,0.667,0.015904572564612324,0.825,0,0,1,0,1
5303,0.0,1.0,0.0,False,1.0,0.005964214711729621,1.0,0,0,1,1,0
5304,0.008,0.9750000000000001,0.0,False,1.0,0.08175944333996023,0.75,0,0,1,1,0
5305,0.016,0.875,0.0,False,0.833,0.02820576540755467,0.95,0,1,0,0,1
5306,0.0,1.0,0.0,False,1.0,0.013667992047713717,1.0,0,1,0,0,1
5307,0.0,1.0,1.0,False,1.0,0.08356113320079522,1.0,0,1,0,0,1
5308,0.04,1.0,0.23800000000000002,True,0.7140000000000001,0.019756461232604373,0.95,1,0,0,0,1
5309,0.0,1.0,0.0,False,0.0,0.03038021868787276,1.0,1,0,0,0,1
5310,0.008,0.9750000000000001,0.0,True,1.0,0.06597912524850894,1.0,0,0,1,0,1
5311,0.0,1.0,1.0,False,1.0,0.08728876739562624,1.0,1,0,0,0,1
5312,0.032,0.725,0.0,True,0.75,0.026466202783300197,1.0,1,0,0,0,1
5313,0.04,0.8,0.167,False,0.833,0.0503851888667992,0.825,0,0,1,0,1
5314,0.016,0.42500000000000004,0.0,False,0.556,0.036779324055666,0.95,0,0,1,0,1
5315,0.0,0.8,0.0,False,1.0,0.027522365805168984,0.8500000000000001,0,0,1,0,1
5316,0.0,1.0,0.0,False,1.0,0.03385934393638171,1.0,1,0,0,1,0
5317,0.0,0.75,0.0,False,0.33299999999999996,0.025534294234592445,1.0,1,0,0,1,0
5318,0.008,0.75,0.0,True,1.0,0.0064612326043737576,1.0,1,0,0,0,1
5319,0.024,0.925,0.0,True,0.0,0.011679920477137175,0.925,0,0,1,0,1
5320,0.0,0.9750000000000001,0.0,False,0.0,0.06672465208747515,1.0,1,0,0,0,1
5321,0.04,0.95,0.2,True,0.0,0.023732604373757456,1.0,1,0,0,0,1
5322,0.024,0.825,0.0,True,1.0,0.025099403578528825,0.95,0,1,0,0,1
5323,0.0,1.0,0.25,False,0.5,0.017892644135188866,1.0,0,1,0,0,1
5324,0.008,0.5,0.0,False,1.0,0.06827783300198807,1.0,0,0,1,0,1
5325,0.024,0.9750000000000001,0.231,True,0.308,0.024167495029821073,0.925,0,0,1,0,1
5326,0.088,0.9750000000000001,0.033,True,0.746,0.030504473161033795,0.925,1,0,0,0,1
5327,0.008,1.0,0.0,True,1.0,0.04491799204771372,0.875,0,0,1,1,0
5328,0.0,1.0,0.0,False,1.0,0.005964214711729621,1.0,1,0,0,0,1
5329,0.048,1.0,0.0,True,0.667,0.031747017892644135,0.825,0,0,1,0,1
5330,0.008,1.0,0.0,True,0.33299999999999996,0.04591202783300198,0.825,0,0,1,1,0
5331,0.008,0.9750000000000001,0.0,False,1.0,0.20564115308151093,0.75,0,0,1,1,0
5332,0.016,0.75,0.14300000000000002,False,0.8570000000000001,0.02286282306163022,1.0,0,1,0,0,1
5333,0.008,0.625,0.0,True,0.33299999999999996,0.02019135188866799,0.95,0,0,1,0,1
5334,0.0,1.0,0.0,True,0.0,0.02603131212723658,1.0,0,0,1,0,1
5335,0.008,0.9750000000000001,0.0,False,1.0,0.09089214711729622,0.75,0,0,1,0,1
5336,0.032,1.0,0.167,False,0.33299999999999996,0.02739811133200795,0.825,0,0,1,0,1
5337,0.0,1.0,1.0,True,1.0,0.00801441351888668,1.0,0,1,0,0,1
5338,0.032,0.875,0.05,False,0.8,0.012239065606361827,0.9750000000000001,0,0,1,0,1
5339,0.016,0.9750000000000001,0.4,True,0.6,0.013108846918489063,0.8999999999999999,0,0,1,1,0
5340,0.016,0.875,0.0,False,1.0,0.05280815109343936,0.875,0,0,1,0,1
5341,0.008,0.9750000000000001,0.0,False,1.0,0.02839214711729622,0.75,0,1,0,0,1
5342,0.04,0.925,0.25,True,0.667,0.022055168986083496,0.925,0,0,1,1,0
5343,0.008,0.9750000000000001,0.0,False,1.0,0.023297713717693836,1.0,1,0,0,0,1
5344,0.08,0.8,0.09699999999999999,False,0.5810000000000001,0.025161530815109343,0.8999999999999999,0,0,1,1,0
5345,0.024,0.8999999999999999,0.316,True,0.632,0.02572067594433399,0.9750000000000001,0,1,0,0,1
5346,0.0,0.9750000000000001,0.0,True,1.0,0.043178429423459244,1.0,1,0,0,0,1
5347,0.008,0.9750000000000001,0.0,True,0.5,0.050136679920477135,1.0,0,1,0,1,0
5348,0.0,0.9750000000000001,0.0,False,0.0,0.19998757455268387,1.0,1,0,0,0,1
5349,0.07200000000000001,0.95,0.027999999999999997,False,0.556,0.019942842942345922,0.925,0,0,1,0,1
5350,0.064,0.825,0.095,False,0.905,0.01279821073558648,0.95,0,0,1,1,0
5351,0.0,1.0,0.071,True,0.929,0.02379473161033797,0.9750000000000001,0,0,1,0,1
5352,0.0,0.9750000000000001,1.0,False,0.0,0.07759691848906561,1.0,1,0,0,1,0
5353,0.008,1.0,0.0,False,0.0,0.03243041749502982,1.0,1,0,0,0,1
5354,0.0,1.0,0.0,False,1.0,0.03330019880715706,1.0,0,0,1,0,1
5355,0.032,1.0,0.5,True,0.25,0.00540506958250497,1.0,1,0,0,0,1
5356,0.016,0.95,0.0,False,1.0,0.024291749502982105,0.9750000000000001,0,0,1,1,0
5357,0.016,1.0,0.0,False,1.0,0.05690854870775348,1.0,0,0,1,0,1
5358,0.016,1.0,0.0,True,0.2,0.08909045725646123,1.0,0,1,0,1,0
5359,0.016,1.0,0.0,True,0.5,0.019694333996023855,1.0,0,0,1,0,1
5360,0.0,0.9750000000000001,0.0,True,1.0,0.024664512922465204,1.0,0,0,1,0,1
5361,0.008,0.9750000000000001,0.0,False,0.0,0.006088469184890656,1.0,0,1,0,0,1
5362,0.0,0.9750000000000001,0.0,False,1.0,0.007455268389662027,1.0,1,0,0,0,1
5363,0.056,0.925,0.0,False,0.75,0.007890159045725646,0.8999999999999999,0,0,1,0,1
5364,0.056,1.0,0.0,False,0.9670000000000001,0.05342942345924453,1.0,0,1,0,0,1
5365,0.0,1.0,0.0,False,0.0,0.02603131212723658,1.0,1,0,0,1,0
5366,0.0,1.0,0.0,False,1.0,0.024726640159045722,0.25,1,0,0,0,1
5367,0.024,1.0,0.0,True,0.4,0.02099900596421471,1.0,1,0,0,1,0
5368,0.016,0.825,0.0,True,1.0,0.012860337972166996,0.8999999999999999,1,0,0,0,1
5369,0.032,1.0,0.167,False,1.0,0.026652584493041746,1.0,1,0,0,1,0
5370,0.024,1.0,0.0,False,1.0,0.013543737574552683,1.0,1,0,0,0,1
5371,0.008,1.0,0.0,True,0.667,0.012736083499005962,1.0,1,0,0,0,1
5372,0.008,0.925,0.2,False,0.8,0.021930914512922464,1.0,1,0,0,1,0
5373,0.008,1.0,0.5,False,0.0,0.0136058648111332,1.0,0,0,1,0,1
5374,0.008,0.9750000000000001,0.0,True,1.0,0.13226888667992046,0.925,0,0,1,1,0
5375,0.016,1.0,0.0,False,0.0,0.02224155069582505,0.75,0,0,1,0,1
5376,0.008,1.0,0.0,False,1.0,0.0231734592445328,0.75,0,1,0,1,0
5377,0.0,0.925,0.0,False,1.0,0.06380467196819085,1.0,0,0,1,1,0
5378,0.0,1.0,0.0,False,1.0,0.05231113320079522,1.0,0,1,0,0,1
5379,0.024,0.7,0.024,False,0.951,0.05815109343936381,1.0,0,0,1,0,1
5380,0.008,1.0,0.14300000000000002,True,0.8570000000000001,0.023732604373757456,0.9750000000000001,0,0,1,0,1
5381,0.008,0.9750000000000001,0.0,False,1.0,0.005902087475149105,1.0,0,0,1,1,0
5382,0.008,0.95,0.0,False,0.583,0.05349155069582504,0.9750000000000001,0,1,0,1,0
5383,0.0,0.9750000000000001,0.0,True,1.0,0.1868166003976143,0.75,0,0,1,0,1
5384,0.008,1.0,0.167,False,0.833,0.05243538767395625,1.0,1,0,0,1,0
5385,0.008,0.875,0.0,False,0.0,0.0064612326043737576,1.0,1,0,0,1,0
5386,0.0,0.875,0.0,True,1.0,0.06082256461232603,0.5,0,1,0,0,1
5387,0.008,1.0,0.0,True,1.0,0.020067097415506958,1.0,1,0,0,0,1
5388,0.0,1.0,1.0,False,0.0,0.03392147117296222,1.0,0,1,0,0,1
5389,0.008,1.0,0.0,False,0.0,0.022117296222664014,1.0,1,0,0,1,0
5390,0.008,0.8,0.33299999999999996,False,0.8890000000000001,0.017519880715705767,0.95,0,1,0,0,1
5391,0.008,0.8999999999999999,0.0,True,0.467,0.02217942345924453,0.95,0,1,0,1,0
5392,0.0,0.875,0.0,True,1.0,0.009691848906560635,1.0,0,1,0,0,1
5393,0.0,0.8500000000000001,0.0,False,0.667,0.019942842942345922,0.925,1,0,0,0,1
5394,0.056,1.0,0.0,True,0.5,0.02503727634194831,0.925,1,0,0,0,1
5395,0.0,0.5,0.0,False,1.0,0.1146868787276342,1.0,0,1,0,0,1
5396,0.08,1.0,0.051,True,0.846,0.028267892644135185,1.0,0,1,0,1,0
5397,0.016,0.825,0.0,False,0.28600000000000003,0.027273856858846913,0.95,1,0,0,0,1
5398,0.008,0.9750000000000001,0.0,False,0.0,0.06591699801192842,1.0,1,0,0,1,0
5399,0.0,0.9750000000000001,0.0,False,0.0,0.009008449304174949,1.0,0,1,0,0,1
5400,0.10400000000000001,1.0,0.077,False,0.615,0.01665009940357853,0.9750000000000001,1,0,0,1,0
5401,0.056,1.0,0.0,True,0.556,0.02584493041749503,0.9750000000000001,1,0,0,0,1
5402,0.024,0.925,0.0,True,0.633,0.013730119284294233,0.95,1,0,0,0,1
